,text,class,class_label,tokens
12," similarity laws for stressing heated wings .   it will be shown that the differential equations for a heated plate with large temperature gradient and for a similar plate at constant temperature can be made the same by a proper modification of the thickness and the loading for the isothermal plate . this fact leads to the result that the stresses in the heated plate can be calculated from measured strains on the unheated plate by a series of relations, called the /similarity laws ./  the application of this analog theory to solid wings under aerodynamic heating is discussed in detail .  the loading on the unheated analog wing is, however, complicated and involves the novel concept of feedback and /body force/ loading .  the problem of stressing a heated box-wing structure can be solved by the same analog method and is briefly discussed . ",0,cran,"['similarity', 'laws', 'stressing', 'heated', 'wings', 'shown', 'differential', 'equations', 'heated', 'plate', 'large', 'temperature', 'gradient', 'similar', 'plate', 'constant', 'temperature', 'made', 'same', 'proper', 'modification', 'thickness', 'loading', 'isothermal', 'plate', 'fact', 'leads', 'result', 'stresses', 'heated', 'plate', 'calculated', 'measured', 'strains', 'unheated', 'plate', 'series', 'relations', 'called', '/similarity', 'laws', 'application', 'analog', 'theory', 'solid', 'wings', 'aerodynamic', 'heating', 'discussed', 'detail', 'loading', 'unheated', 'analog', 'wing', 'however', 'complicated', 'involves', 'novel', 'concept', 'feedback', '/body', 'force/', 'loading', 'problem', 'stressing', 'heated', 'box', 'wing', 'structure', 'solved', 'same', 'analog', 'method', 'briefly', 'discussed']"
13," piston theory - a new aerodynamic tool for the aeroelastician .   representative applications are described which illustrate the extent to which simplifications in the solutions of high-speed unsteady aeroelastic problems can be achieved through the use of certain aerodynamic techniques known collectively as /piston theory ./  based on a physical model originally proposed by hayes and lighthill, piston theory for airfoils and finite wings has been systematically developed by landahl, utilizing expansions in powers of the thickness ratio and the inverse of the flight mach number m .  when contributions of orders and are negligible, the theory predicts a point-function relationship between the local pressure on the surface of a wing and the normal component of fluid velocity produced by the wing's motion .  the computation of generalized forces in aeroelastic equations, such as the flutter determinant, is then always reduced to elementary integrations of the assumed modes of motion .   essentially closed-form solutions are given for the bending- torsion and control-surface flutter properties of typical section airfoils at high mach numbers .  these agree well with results of more exact theories wherever comparisons can be fairly made . moreover, they demonstrate the increasingly important influence of thickness and profile shape as m grows larger, a discovery that would be almost impossible using other available aerodynamic tools .  the complexity of more practical flutter analyses-e.g., on three-dimensional wings and panels-is shown to be substantially reduced by piston theory .  an iterative procedure is outlined, by which improved flutter eigenvalues can be found through the successive introduction of higher-order terms in and  .   other applications to unsteady supersonic problems are reviewed, including gust response and rapid maneuvers of elastic aircraft .  steady-state aeroelastic calculations are also discussed, but for them piston theory amounts only to a slight modification of ackeret's formulas .   suggestions are made regarding future research based on the new aerodynamic method, with particular emphasis on areas where computational labor can be reduced with a minimum loss of precision .  it is pointed out that a mach number zone exists where thermal effects are appreciable but nonlinear viscous interactions may be neglected, and that in this zone piston theory is the logical way of estimating air loads when analyzing aerodynamic- thermoelastic interaction problems . ",0,cran,"['piston', 'theory', 'new', 'aerodynamic', 'tool', 'aeroelastician', 'representative', 'applications', 'described', 'illustrate', 'extent', 'simplifications', 'solutions', 'high', 'speed', 'unsteady', 'aeroelastic', 'problems', 'achieved', 'use', 'certain', 'aerodynamic', 'techniques', 'known', 'collectively', '/piston', 'theory', 'based', 'physical', 'model', 'originally', 'proposed', 'hayes', 'lighthil', 'piston', 'theory', 'airfoils', 'finite', 'wings', 'systematically', 'developed', 'landahl', 'utilizing', 'expansions', 'powers', 'thickness', 'ratio', 'inverse', 'flight', 'mach', 'number', 'contributions', 'orders', 'negligible', 'theory', 'predicts', 'point', 'function', 'relationship', 'local', 'pressure', 'surface', 'wing', 'normal', 'component', 'fluid', 'velocity', 'produced', 'wing', ""'s"", 'motion', 'computation', 'generalized', 'forces', 'aeroelastic', 'equations', 'such', 'flutter', 'determinant', 'always', 'reduced', 'elementary', 'integrations', 'assumed', 'modes', 'motion', 'essentially', 'closed', 'form', 'solutions', 'given', 'bending-', 'torsion', 'control', 'surface', 'flutter', 'properties', 'typical', 'section', 'airfoils', 'high', 'mach', 'numbers', 'agree', 'well', 'results', 'more', 'exact', 'theories', 'comparisons', 'fairly', 'made', 'moreover', 'demonstrate', 'increasingly', 'important', 'influence', 'thickness', 'profile', 'shape', 'grows', 'larger', 'discovery', 'almost', 'impossible', 'using', 'other', 'available', 'aerodynamic', 'tools', 'complexity', 'more', 'practical', 'flutter', 'analyses', 'e.grinâ.', 'three', 'dimensional', 'wings', 'panels', 'shown', 'substantially', 'reduced', 'piston', 'theory', 'iterative', 'procedure', 'outlined', 'improved', 'flutter', 'eigenvalues', 'found', 'successive', 'introduction', 'higher', 'order', 'terms', 'other', 'applications', 'unsteady', 'supersonic', 'problems', 'reviewed', 'including', 'gust', 'response', 'rapid', 'maneuvers', 'elastic', 'aircraft', 'steady', 'state', 'aeroelastic', 'calculations', 'also', 'discussed', 'piston', 'theory', 'amounts', 'only', 'slight', 'modification', 'ackeret', ""'s"", 'formulas', 'suggestions', 'made', 'regarding', 'future', 'research', 'based', 'new', 'aerodynamic', 'method', 'particular', 'emphasis', 'areas', 'computational', 'labor', 'reduced', 'minimum', 'loss', 'precision', 'pointed', 'out', 'mach', 'number', 'zone', 'exists', 'thermal', 'effects', 'appreciable', 'nonlinear', 'viscous', 'interactions', 'neglected', 'zone', 'piston', 'theory', 'logical', 'way', 'estimating', 'air', 'loads', 'analyzing', 'aerodynamic-', 'thermoelastic', 'interaction', 'problems']"
14," on two-dimensional panel flutter .   theory and experiments of the flutter of a buckled plate are discussed .  it is shown that an increase in the initial deviation from flatness or a static pressure differential across the plate raises the critical value of the /reduced velocity ./   the applicability of the galerkin method to the linearized problem of flutter of an unbuckled plate has been questioned by several authors .  in this paper the flutter condition was formulated in the form of an integral equation and solved numerically by the method of iteration and the method of matrix approximations, thus avoiding the constraint of assumed modes .  for a plate (with finite bending rigidity) the results confirm those given by the galerkin method .   an approximate analysis of the limiting form and amplitude of the flutter motion for a buckled plate is presented . ",0,cran,"['two', 'dimensional', 'panel', 'flutter', 'theory', 'experiments', 'flutter', 'buckled', 'plate', 'discussed', 'shown', 'increase', 'initial', 'deviation', 'flatness', 'static', 'pressure', 'differential', 'plate', 'raises', 'critical', 'value', '/reduced', 'velocity', 'applicability', 'galerkin', 'method', 'linearized', 'problem', 'flutter', 'unbuckled', 'plate', 'questioned', 'several', 'authors', 'paper', 'flutter', 'condition', 'formulated', 'form', 'integral', 'equation', 'solved', 'numerically', 'method', 'iteration', 'method', 'matrix', 'approximations', 'thus', 'avoiding', 'constraint', 'assumed', 'modes', 'plate', 'finite', 'bending', 'rigidity', 'results', 'confirm', 'given', 'galerkin', 'method', 'approximate', 'analysis', 'limiting', 'form', 'amplitude', 'flutter', 'motion', 'buckled', 'plate', 'presented']"
15," transformation of the compressible turbulent boundary layer .   the transformation of the compressible turbulent boundary- layer equations to their incompressible equivalent is demonstrated analytically .  the transformation is essentially the same as that for the laminar layer, first given by stewartson, except that the explicit relation between the viscosity and temperature is not required .  a key point in the analysis is the modification of the stream function to include a mean of the fluctuating components and the postulate that the apparent turbulent shear, associated with an elemental mass, remains invariant in the transformation .   the values of the incompressible friction coefficients and of pressure rise causing separation thus transformed show good agreement with the experimentally measured and independently reported results .  an application of the transformation to the self-preserving boundary layers and to the computations of general boundary-layer flow is shown . ",0,cran,"['transformation', 'compressible', 'turbulent', 'boundary', 'layer', 'transformation', 'compressible', 'turbulent', 'boundary-', 'layer', 'equations', 'incompressible', 'equivalent', 'demonstrated', 'analytically', 'transformation', 'essentially', 'same', 'laminar', 'layer', 'first', 'given', 'stewartson', 'explicit', 'relation', 'viscosity', 'temperature', 'not', 'required', 'key', 'point', 'analysis', 'modification', 'stream', 'function', 'include', 'mean', 'fluctuating', 'components', 'postulate', 'apparent', 'turbulent', 'shear', 'associated', 'elemental', 'mass', 'remains', 'invariant', 'transformation', 'values', 'incompressible', 'friction', 'coefficients', 'pressure', 'rise', 'causing', 'separation', 'thus', 'transformed', 'show', 'good', 'agreement', 'experimentally', 'measured', 'independently', 'reported', 'results', 'application', 'transformation', 'self', 'preserving', 'boundary', 'layers', 'computations', 'general', 'boundary', 'layer', 'flow', 'shown']"
16," remarks on the eddy viscosity in compressible mixing flows . in connection with a study of the wakes behind bodies in hypersonic flow carried out for the missile and space vehicle division of the general electric company, it was desired to estimate the eddy viscosity in axisymmetric, compressible wakes .  because of the lack of applicable experimental data, it was found necessary to make such an estimate by rationally extending the few available data for incompressible flows to the compressible case .  this suggested the application and extension of the transformations applied to turbulent boundary layers in reference infinitesimal mass are invariant with transformation, mager showed that the partial differential equations for the compressible turbulent boundary layer can be transformed to incompressible form .  the validity of this assumption and of the transformations was established for several boundary-layer flows by comparison with experiment . ",0,cran,"['remarks', 'eddy', 'viscosity', 'compressible', 'mixing', 'flows', 'connection', 'study', 'wakes', 'bodies', 'hypersonic', 'flow', 'carried', 'out', 'missile', 'space', 'vehicle', 'division', 'general', 'electric', 'company', 'desired', 'estimate', 'eddy', 'viscosity', 'axisymetric', 'compressible', 'wakes', 'lack', 'applicable', 'experimental', 'data', 'found', 'necessary', 'make', 'such', 'estimate', 'rationally', 'extending', 'few', 'available', 'data', 'incompressible', 'flows', 'compressible', 'case', 'suggested', 'application', 'extension', 'transformations', 'applied', 'turbulent', 'boundary', 'layers', 'reference', 'infinitesimal', 'mass', 'invariant', 'transformation', 'mager', 'showed', 'partial', 'differential', 'equations', 'compressible', 'turbulent', 'boundary', 'layer', 'transformed', 'incompressible', 'form', 'validity', 'assumption', 'transformations', 'established', 'several', 'boundary', 'layer', 'flows', 'comparison', 'experiment']"
17," the flow field in the diffuser of a radial compressor . this note discusses the two-dimensional diffuser flow field in a radial compressor outside the impeller wheel .  it is assumed that the diffuser has guide vanes arranged in a circular row at a radius .  the impeller wheel has the radius (see fig. 1) .  the flow in the diffuser starts at the circle with the radius .  the velocity components, and in the r and directions of the velocity vector on this circle are prescribed together with the thermal state of the gas .  the flow so prescribed on the radius will, if no disturbances are present (i.e., no boundary conditions in the flow other than zero velocity at infinity are to be fulfilled), develop in a spiral flow . ",0,cran,"['flow', 'field', 'diffuser', 'radial', 'compressor', 'note', 'discusses', 'two', 'dimensional', 'diffuser', 'flow', 'field', 'radial', 'compressor', 'impeller', 'wheel', 'assumed', 'diffuser', 'guide', 'vanes', 'arranged', 'circular', 'row', 'radius', 'impeller', 'wheel', 'radius', 'see', 'fig', 'flow', 'diffuser', 'starts', 'circle', 'radius', 'velocity', 'components', 'directions', 'velocity', 'vector', 'circle', 'prescribed', 'together', 'thermal', 'state', 'gas', 'flow', 'so', 'prescribed', 'radius', 'disturbances', 'present', 'i.e.', 'boundary', 'conditions', 'flow', 'other', 'zero', 'velocity', 'infinity', 'fulfilled', 'develop', 'spiral', 'flow']"
18," an investigation of the pressure distribution on conical bodies in hypersonic flows . a large amount of work on conical flow fields without axial symmetry at supersonic speed is presently available .  however, no apparent hypersonic approximation has yet been derived .  in this note, experimental data on two elliptical cones at m = 6 are presented and a hypersonic approach obtained from physical considerations is suggested . ",0,cran,"['investigation', 'pressure', 'distribution', 'conical', 'bodies', 'hypersonic', 'flows', 'large', 'amount', 'work', 'conical', 'flow', 'fields', 'axial', 'symmetry', 'supersonic', 'speed', 'presently', 'available', 'however', 'apparent', 'hypersonic', 'approximation', 'yet', 'derived', 'note', 'experimental', 'data', 'two', 'elliptical', 'cones', '=', 'presented', 'hypersonic', 'approach', 'obtained', 'physical', 'considerations', 'suggested']"
19," generalised-newtonian theory .   author generalizes lees's (amr 10(1957), rev. 2601) modification of newtonian theory for blunt-nose bodies to apply to pointed- nose bodies as well .  the result is expressed by sin where is the local inclination of the body surface and the subscript /max/ refers to the maximum local inclination and pressure coefficient .  for blunt-nose bodies and the generalized theory reverts to lees's blunt-nose modification with given by normal shock relations .  author shows, by comparison of newtonian and generalized-newtonian theory with exact solutions, the superiority of generalized-newtonian theory .  he also shows that both two-dimensional and axisymmetric shapes are correlated by this generalization .  results are presented in two figures that support author's generalization and indicate the independence of the correlation from variations in both the hypersonic similarity parameter k = m(d1) and the ratio of specific heats y .   reviewer believes this generalization should be of interest to those engaged in development of hypersonic hardware as well as theory . ",0,cran,"['generalised', 'newtonian', 'theory', 'author', 'generalizes', 'beautifulâ', ""'s"", 'amr', 'rev', 'modification', 'newtonian', 'theory', 'blunt', 'nose', 'bodies', 'apply', 'pointed-', 'nose', 'bodies', 'well', 'result', 'expressed', 'sin', 'local', 'inclination', 'body', 'surface', 'subscript', '/max/', 'refers', 'maximum', 'local', 'inclination', 'pressure', 'coefficient', 'blunt', 'nose', 'bodies', 'generalized', 'theory', 'reverts', 'beautifulâ', ""'s"", 'blunt', 'nose', 'modification', 'given', 'normal', 'shock', 'relations', 'author', 'shows', 'comparison', 'newtonian', 'generalized', 'newtonian', 'theory', 'exact', 'solutions', 'superiority', 'generalized', 'newtonian', 'theory', 'also', 'shows', 'two', 'dimensional', 'axisymetric', 'shapes', 'correlated', 'generalization', 'results', 'presented', 'two', 'figures', 'support', 'author', ""'s"", 'generalization', 'indicate', 'independence', 'correlation', 'variations', 'hypersonic', 'similarity', 'parameter', 'k', '=', 'ratio', 'specific', 'heats', 'reviewer', 'believes', 'generalization', 'interest', 'engaged', 'development', 'hypersonic', 'hardware', 'well', 'theory']"
20," on heat transfer in slip flow . a number of authors have considered the effect of slip on the heat transfer and skin friction in a laminar boundary layer over a flat plate . reference 1 considers this by a perturbation on the usual laminar boundary-layer analysis while some other studies.dash e.g., reference the impulsive motion of an infinite plate . ",0,cran,"['heat', 'transfer', 'slip', 'flow', 'number', 'authors', 'considered', 'effect', 'slip', 'heat', 'transfer', 'skin', 'friction', 'laminar', 'boundary', 'layer', 'flat', 'plate', 'reference', 'considers', 'perturbation', 'usual', 'laminar', 'boundary', 'layer', 'analysis', 'other', 'studies.dash', 'e.grinâ.', 'reference', 'impulsive', 'motion', 'infinite', 'plate']"
21," on slip-flow heat transfer to a flat plate .   assuming that continuum flow energy equation in a boundary layer remains valid well into slip region and taking account of the temperature jump in a moving rarefied gas and for influence of large mean free path through appropriate boundary conditions, a solution is found for the temperature gradient in the slip region . then from maslen expression (j. aero. sci. 25, 6, 400-401, june slipping fluid to a flat plate, and behavior confirms results for small values of knudsen number . ",0,cran,"['slip', 'flow', 'heat', 'transfer', 'flat', 'plate', 'assuming', 'continuum', 'flow', 'energy', 'equation', 'boundary', 'layer', 'remains', 'valid', 'well', 'slip', 'region', 'taking', 'account', 'temperature', 'jump', 'moving', 'rarefied', 'gas', 'influence', 'large', 'mean', 'free', 'path', 'appropriate', 'boundary', 'conditions', 'solution', 'found', 'temperature', 'gradient', 'slip', 'region', 'maslen', 'expression', 'j.', 'aero', 'sci', 'june', 'slipping', 'fluid', 'flat', 'plate', 'behavior', 'confirms', 'results', 'small', 'values', 'knudsen', 'number']"
22," skin-friction and heat transfer characteristics of a laminar boundary layer on a cylinder in axial incompressible flow .   a solution is given for the case of the laminar boundary layer of an incompressible fluid of constant properties on the exterior of a cylinder with flow parallel to the cylinder axis .  this case differs from the blasius solution for flow along a flat plate by considering the effect of the curvature in a plane transverse to the flow direction .  the local skin-friction and heat-transfer coefficients for a prandtl number of 0.715 are evaluated and compared to the similar magnitudes for flat plate flow, and the effect of the curvature is shown to be significant in some practical cases .  recovery factors are evaluated, and this quantity is found to be insensitive to the effect of curvature of the boundary . ",0,cran,"['skin', 'friction', 'heat', 'transfer', 'characteristics', 'laminar', 'boundary', 'layer', 'cylinder', 'axial', 'incompressible', 'flow', 'solution', 'given', 'case', 'laminar', 'boundary', 'layer', 'incompressible', 'fluid', 'constant', 'properties', 'exterior', 'cylinder', 'flow', 'parallel', 'cylinder', 'axis', 'case', 'differs', 'blasius', 'solution', 'flow', 'flat', 'plate', 'considering', 'effect', 'curvature', 'plane', 'transverse', 'flow', 'direction', 'local', 'skin', 'friction', 'heat', 'transfer', 'coefficients', 'prandtl', 'number', 'evaluated', 'compared', 'similar', 'magnitudes', 'flat', 'plate', 'flow', 'effect', 'curvature', 'shown', 'significant', 'practical', 'cases', 'recovery', 'factors', 'evaluated', 'quantity', 'found', 'insensitive', 'effect', 'curvature', 'boundary']"
23," theory of stagnation point heat transfer in dissociated air .   the boundary-layer equations are developed in general for the case of very high speed flight where the external flow is in a dissociated state .  in particular the effects of diffusion and of atom recombination in the boundary layer are included .  it is shown that at the stagnation point the equations can be reduced exactly to a set of nonlinear ordinary differential equations even when the chemical reactions proceed so slowly that the boundary layer is not in thermochemical equilibrium .   two methods of numerical solution of these stagnation point equations are presented, one for the equilibrium case and the other for the nonequilibrium case .  numerical results are correlated in terms of the parameters entering the numerical formulation so as not to depend critically on the physical assumptions made .   for the nonequilibrium boundary layer, both catalytic (to atom recombination) and noncatalytic wall surfaces are considered .  a solution is represented which shows the transition from the /frozen/ boundary layer (very slow recombination rates) to the equilibrium boundary layer (fast recombination rates) . a recombination rate parameter is introduced to interpret the nonequilibrium results, and it is shown that a scale factor is involved in relating the equilibrium state of a boundary layer on bodies of different sizes .   it is concluded that the heat transfer through the equilibrium stagnation point boundary layer can be computed accurately by a simple correlation formula and that the heat transfer is almost unaffected by a nonequilibrium state of the boundary layer provided the wall is catalytic and the lewis number near unity . ",0,cran,"['theory', 'stagnation', 'point', 'heat', 'transfer', 'dissociated', 'air', 'boundary', 'layer', 'equations', 'developed', 'general', 'case', 'very', 'high', 'speed', 'flight', 'external', 'flow', 'dissociated', 'state', 'particular', 'effects', 'diffusion', 'atom', 'recombination', 'boundary', 'layer', 'included', 'shown', 'stagnation', 'point', 'equations', 'reduced', 'exactly', 'set', 'nonlinear', 'ordinary', 'differential', 'equations', 'even', 'chemical', 'reactions', 'proceed', 'so', 'slowly', 'boundary', 'layer', 'not', 'thermochemical', 'equilibrium', 'two', 'methods', 'numerical', 'solution', 'stagnation', 'point', 'equations', 'presented', 'one', 'equilibrium', 'case', 'other', 'nonequilibrium', 'case', 'numerical', 'results', 'correlated', 'terms', 'parameters', 'entering', 'numerical', 'formulation', 'so', 'not', 'depend', 'critically', 'physical', 'assumptions', 'made', 'nonequilibrium', 'boundary', 'layer', 'catalytic', 'atom', 'recombination', 'noncatalytic', 'wall', 'surfaces', 'considered', 'solution', 'represented', 'shows', 'transition', '/frozen/', 'boundary', 'layer', 'very', 'slow', 'recombination', 'rates', 'equilibrium', 'boundary', 'layer', 'fast', 'recombination', 'rates', 'recombination', 'rate', 'parameter', 'introduced', 'interpret', 'nonequilibrium', 'results', 'shown', 'scale', 'factor', 'involved', 'relating', 'equilibrium', 'state', 'boundary', 'layer', 'bodies', 'different', 'sizes', 'concluded', 'heat', 'transfer', 'equilibrium', 'stagnation', 'point', 'boundary', 'layer', 'computed', 'accurately', 'simple', 'correlation', 'formula', 'heat', 'transfer', 'almost', 'unaffected', 'nonequilibrium', 'state', 'boundary', 'layer', 'provided', 'wall', 'catalytic', 'lewis', 'number', 'unity']"
24," inviscid hypersonic flow over blunt-nosed slender bodies .   at hypersonic speeds the drag area of a blunt nose is much larger than the drag area of a slender afterbody, and the energy contained in the flow field in a plane at right angles to the flight direction is nearly constant over a downstream distance many times greater than the characteristic nose dimension .  the transverse flow field exhibits certain similarity properties directly analogous to the flow similarity behind an intense blast wave found by g. i. taylor, s. c. lin, and a. sakurai .  a comparison with the experiments of hammitt, vas, and bogdonoff on a flat plate with a blunt leading edge at in helium shows that the shock-wave shape is predicted very accurately by this similarity analysis .  the predicted surface pressure distribution is somewhat less satisfactory .  experimental results on a hemisphere-cylinder obtained at in the galcit air tunnel indicate that not only the shock-wave shape but also the surface pressures for this body are given very closely by the similarity theory, except near the hemisphere-cylinder junction .   energy considerations combined with a detailed study of the equations of motion show that flow similarity is also possible for a class of bodies of the form, provided that, where for a two-dimensional body and for a body of revolution .  when the shock shape is not similar to the body shape, and the entire flow field some distance from the nose must depend to some extent on the details of the nose geometry .   by again utilizing energy and drag considerations one finds that at hypersonic speeds the inviscid surface pressures generated by a blunt leading edge are larger than the pressures induced by boundary-layer growth on an insulated flat surface for an insulated blunt-nosed slender body of revolution the corresponding distance is given by .  (here is free-stream reynolds number based on leading-edge thickness, or nose diameter .)  in free flight these constants are replaced by 1,700 and 20, respectively, so that viscous interaction effects are important over the forward portion of a blunt- nosed slender body only for relatively low values of . however, /far downstream/ of the nose the inviscid over-pressure is small and viscous interaction phenomena will have to be taken into account . ",0,cran,"['inviscid', 'hypersonic', 'flow', 'blunt', 'nosed', 'slender', 'bodies', 'hypersonic', 'speeds', 'drag', 'area', 'blunt', 'nose', 'much', 'larger', 'drag', 'area', 'slender', 'afterbody', 'energy', 'contained', 'flow', 'field', 'plane', 'right', 'angles', 'flight', 'direction', 'nearly', 'constant', 'downstream', 'distance', 'many', 'times', 'greater', 'characteristic', 'nose', 'dimension', 'transverse', 'flow', 'field', 'exhibits', 'certain', 'similarity', 'properties', 'directly', 'analogous', 'flow', 'similarity', 'intense', 'blast', 'wave', 'found', 'grinâ.', 'i.', 'taylor', 's.', 'c.', 'lin', 'a.', 'sakurai', 'comparison', 'experiments', 'hamit', 'vas', 'bogdonof', 'flat', 'plate', 'blunt', 'leading', 'edge', 'helium', 'shows', 'shock', 'wave', 'shape', 'predicted', 'very', 'accurately', 'similarity', 'analysis', 'predicted', 'surface', 'pressure', 'distribution', 'somewhat', 'less', 'satisfactory', 'experimental', 'results', 'hemisphere', 'cylinder', 'obtained', 'galcit', 'air', 'tunnel', 'indicate', 'not', 'only', 'shock', 'wave', 'shape', 'also', 'surface', 'pressures', 'body', 'given', 'very', 'closely', 'similarity', 'theory', 'hemisphere', 'cylinder', 'junction', 'energy', 'considerations', 'combined', 'detailed', 'study', 'equations', 'motion', 'show', 'flow', 'similarity', 'also', 'possible', 'class', 'bodies', 'form', 'provided', 'two', 'dimensional', 'body', 'body', 'revolution', 'shock', 'shape', 'not', 'similar', 'body', 'shape', 'entire', 'flow', 'field', 'distance', 'nose', 'depend', 'extent', 'details', 'nose', 'geometry', 'again', 'utilizing', 'energy', 'drag', 'considerations', 'one', 'finds', 'hypersonic', 'speeds', 'inviscid', 'surface', 'pressures', 'generated', 'blunt', 'leading', 'edge', 'larger', 'pressures', 'induced', 'boundary', 'layer', 'growth', 'insulated', 'flat', 'surface', 'insulated', 'blunt', 'nosed', 'slender', 'body', 'revolution', 'corresponding', 'distance', 'given', 'free', 'stream', 'reynolds', 'number', 'based', 'leading', 'edge', 'thickness', 'nose', 'diameter', 'free', 'flight', 'constants', 'replaced', 'respectively', 'viscous', 'interaction', 'effects', 'important', 'forward', 'portion', 'blunt-', 'nosed', 'slender', 'body', 'only', 'relatively', 'low', 'values', 'however', '/far', 'downstream/', 'nose', 'inviscid', 'pressure', 'small', 'viscous', 'interaction', 'phenomena', 'taken', 'account']"
